"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","id","Date"
2008,6,4,3,756,800,917,927,"NW",147,"N344NW",81,87,62,-10,-4,"ORD","MSP",334,4,15,0,"",0,NA,NA,NA,NA,NA,121729169,"2008/6/4"
2008,6,5,4,755,800,936,929,"NW",147,"N785NC",101,89,72,7,-5,"ORD","MSP",334,4,25,0,"",0,NA,NA,NA,NA,NA,121729170,"2008/6/5"
2008,6,6,5,759,800,935,929,"NW",147,"N401EA",96,89,65,6,-1,"ORD","MSP",334,12,19,0,"",0,NA,NA,NA,NA,NA,121729171,"2008/6/6"
2008,6,7,6,754,800,930,929,"NW",147,"N764NC",96,89,65,1,-6,"ORD","MSP",334,11,20,0,"",0,NA,NA,NA,NA,NA,121729172,"2008/6/7"
2008,6,8,7,756,800,938,929,"NW",147,"N8945E",102,89,65,9,-4,"ORD","MSP",334,8,29,0,"",0,NA,NA,NA,NA,NA,121729173,"2008/6/8"
2008,6,9,1,804,800,923,929,"NW",147,"N760NC",79,89,56,-6,4,"ORD","MSP",334,8,15,0,"",0,NA,NA,NA,NA,NA,121729174,"2008/6/9"
2008,6,10,2,756,800,923,929,"NW",147,"N774NC",87,89,60,-6,-4,"ORD","MSP",334,7,20,0,"",0,NA,NA,NA,NA,NA,121729175,"2008/6/10"
2008,6,11,3,755,800,935,929,"NW",147,"N401EA",100,89,63,6,-5,"ORD","MSP",334,19,18,0,"",0,NA,NA,NA,NA,NA,121729176,"2008/6/11"
2008,6,12,4,755,800,920,929,"NW",147,"N777NC",85,89,66,-9,-5,"ORD","MSP",334,2,17,0,"",0,NA,NA,NA,NA,NA,121729177,"2008/6/12"
2008,6,13,5,NA,800,NA,929,"NW",147,"N783NC",NA,89,NA,NA,NA,"ORD","MSP",334,NA,NA,1,"A",0,NA,NA,NA,NA,NA,121729178,"2008/6/13"
2008,6,14,6,757,800,914,929,"NW",147,"N401EA",77,89,56,-15,-3,"ORD","MSP",334,6,15,0,"",0,NA,NA,NA,NA,NA,121729179,"2008/6/14"
2008,6,15,7,844,800,1120,929,"NW",147,"N771NC",156,89,65,111,44,"ORD","MSP",334,6,85,0,"",0,0,44,67,0,0,121729180,"2008/6/15"
2008,6,16,1,815,800,941,929,"NW",147,"N9339",86,89,60,12,15,"ORD","MSP",334,6,20,0,"",0,NA,NA,NA,NA,NA,121729181,"2008/6/16"
2008,6,17,2,754,800,914,929,"NW",147,"N764NC",80,89,62,-15,-6,"ORD","MSP",334,8,10,0,"",0,NA,NA,NA,NA,NA,121729182,"2008/6/17"
2008,6,18,3,755,800,916,929,"NW",147,"N760NC",81,89,60,-13,-5,"ORD","MSP",334,5,16,0,"",0,NA,NA,NA,NA,NA,121729183,"2008/6/18"
2008,6,19,4,938,800,1105,929,"NW",147,"N777NC",87,89,58,96,98,"ORD","MSP",334,8,21,0,"",0,0,0,0,0,96,121729184,"2008/6/19"
2008,6,20,5,753,800,920,929,"NW",147,"N764NC",87,89,59,-9,-7,"ORD","MSP",334,12,16,0,"",0,NA,NA,NA,NA,NA,121729185,"2008/6/20"
2008,6,21,6,759,800,918,929,"NW",147,"N771NC",79,89,59,-11,-1,"ORD","MSP",334,5,15,0,"",0,NA,NA,NA,NA,NA,121729186,"2008/6/21"
2008,6,22,7,757,800,913,929,"NW",147,"N760NC",76,89,57,-16,-3,"ORD","MSP",334,5,14,0,"",0,NA,NA,NA,NA,NA,121729187,"2008/6/22"
2008,6,23,1,758,800,926,929,"NW",147,"N765NC",88,89,58,-3,-2,"ORD","MSP",334,11,19,0,"",0,NA,NA,NA,NA,NA,121729188,"2008/6/23"
2008,6,24,2,755,800,913,929,"NW",147,"N671MC",78,89,58,-16,-5,"ORD","MSP",334,10,10,0,"",0,NA,NA,NA,NA,NA,121729189,"2008/6/24"
2008,6,25,3,755,800,934,929,"NW",147,"N676MC",99,89,63,5,-5,"ORD","MSP",334,6,30,0,"",0,NA,NA,NA,NA,NA,121729190,"2008/6/25"
2008,6,26,4,753,800,912,929,"NW",147,"N785NC",79,89,57,-17,-7,"ORD","MSP",334,5,17,0,"",0,NA,NA,NA,NA,NA,121729191,"2008/6/26"
2008,6,27,5,759,800,953,929,"NW",147,"N775NC",114,89,62,24,-1,"ORD","MSP",334,11,41,0,"",0,0,0,24,0,0,121729192,"2008/6/27"
2008,6,28,6,800,800,938,929,"NW",147,"N774NC",98,89,56,9,0,"ORD","MSP",334,7,35,0,"",0,NA,NA,NA,NA,NA,121729193,"2008/6/28"
2008,6,29,7,757,800,913,929,"NW",147,"N771NC",76,89,57,-16,-3,"ORD","MSP",334,8,11,0,"",0,NA,NA,NA,NA,NA,121729194,"2008/6/29"
2008,6,30,1,754,800,920,929,"NW",147,"N670MC",86,89,57,-9,-6,"ORD","MSP",334,11,18,0,"",0,NA,NA,NA,NA,NA,121729195,"2008/6/30"
2008,6,2,1,614,600,817,814,"NW",246,"N334NB",63,74,44,3,14,"ORD","DTW",235,11,8,0,"",0,NA,NA,NA,NA,NA,121732065,"2008/6/2"
2008,6,3,2,553,600,820,814,"NW",246,"N366NB",87,74,51,6,-7,"ORD","DTW",235,14,22,0,"",0,NA,NA,NA,NA,NA,121732066,"2008/6/3"
2008,6,4,3,555,600,819,814,"NW",246,"N342NB",84,74,57,5,-5,"ORD","DTW",235,10,17,0,"",0,NA,NA,NA,NA,NA,121732067,"2008/6/4"
2008,6,1,7,1758,1802,2029,2026,"NW",428,"N336NW",91,84,55,3,-4,"ORD","DTW",235,12,24,0,"",0,NA,NA,NA,NA,NA,121736563,"2008/6/1"
2008,6,2,1,1759,1802,2025,2026,"NW",428,"N301US",86,84,47,-1,-3,"ORD","DTW",235,10,29,0,"",0,NA,NA,NA,NA,NA,121736564,"2008/6/2"
2008,6,3,2,1844,1802,2117,2026,"NW",428,"N349NW",93,84,50,51,42,"ORD","DTW",235,11,32,0,"",0,0,0,9,0,42,121736565,"2008/6/3"
2008,6,4,3,1905,1802,2130,2026,"NW",428,"N372NW",85,84,50,64,63,"ORD","DTW",235,17,18,0,"",0,0,0,1,0,63,121736566,"2008/6/4"
2008,6,1,7,1329,1335,1553,1603,"NW",648,"N753NW",84,88,54,-10,-6,"ORD","DTW",235,10,20,0,"",0,NA,NA,NA,NA,NA,121741056,"2008/6/1"
2008,6,2,1,1329,1335,1556,1603,"NW",648,"N8938E",87,88,50,-7,-6,"ORD","DTW",235,13,24,0,"",0,NA,NA,NA,NA,NA,121741057,"2008/6/2"
2008,6,3,2,1523,1335,1747,1603,"NW",648,"N8986E",84,88,56,104,108,"ORD","DTW",235,8,20,0,"",0,0,20,0,0,84,121741058,"2008/6/3"
2008,6,4,3,1420,1335,1638,1603,"NW",648,"N8933E",78,88,58,35,45,"ORD","DTW",235,11,9,0,"",0,0,0,0,0,35,121741059,"2008/6/4"
2008,6,5,4,1732,1650,1926,1840,"NW",935,"N1309T",114,110,74,46,42,"ORD","MEM",491,11,29,0,"",0,0,0,4,0,42,121747256,"2008/6/5"
2008,6,6,5,1815,1650,2027,1840,"NW",935,"N916RW",132,110,80,107,85,"ORD","MEM",491,8,44,0,"",0,0,0,22,0,85,121747257,"2008/6/6"
2008,6,8,7,1850,1650,2033,1840,"NW",935,"N8933E",103,110,75,113,120,"ORD","MEM",491,5,23,0,"",0,0,1,0,0,112,121747258,"2008/6/8"
2008,6,9,1,1709,1650,1913,1840,"NW",935,"N8986E",124,110,79,33,19,"ORD","MEM",491,8,37,0,"",0,0,2,14,0,17,121747259,"2008/6/9"
2008,6,10,2,1650,1650,1829,1840,"NW",935,"N8933E",99,110,76,-11,0,"ORD","MEM",491,9,14,0,"",0,NA,NA,NA,NA,NA,121747260,"2008/6/10"
2008,6,11,3,1722,1650,1910,1840,"NW",935,"N8923E",108,110,72,30,32,"ORD","MEM",491,17,19,0,"",0,0,6,0,0,24,121747261,"2008/6/11"
2008,6,12,4,1717,1650,1907,1840,"NW",935,"N8986E",110,110,79,27,27,"ORD","MEM",491,10,21,0,"",0,4,0,0,0,23,121747262,"2008/6/12"
2008,6,13,5,1831,1650,2120,1840,"NW",935,"N8960E",169,110,131,160,101,"ORD","MEM",491,7,31,0,"",0,0,7,59,0,94,121747263,"2008/6/13"
2008,6,15,7,1846,1650,2035,1840,"NW",935,"N8945E",109,110,76,115,116,"ORD","MEM",491,7,26,0,"",0,0,0,0,0,115,121747264,"2008/6/15"
2008,6,16,1,1714,1650,1846,1840,"NW",935,"N670MC",92,110,74,6,24,"ORD","MEM",491,6,12,0,"",0,NA,NA,NA,NA,NA,121747265,"2008/6/16"
2008,6,17,2,1659,1650,1849,1840,"NW",935,"N8986E",110,110,79,9,9,"ORD","MEM",491,14,17,0,"",0,NA,NA,NA,NA,NA,121747266,"2008/6/17"
2008,6,18,3,1652,1650,1852,1840,"NW",935,"N8929E",120,110,74,12,2,"ORD","MEM",491,27,19,0,"",0,NA,NA,NA,NA,NA,121747267,"2008/6/18"
2008,6,19,4,1645,1650,1825,1840,"NW",935,"N8960E",100,110,75,-15,-5,"ORD","MEM",491,7,18,0,"",0,NA,NA,NA,NA,NA,121747268,"2008/6/19"
2008,6,20,5,1650,1650,1900,1840,"NW",935,"N8978E",130,110,78,20,0,"ORD","MEM",491,13,39,0,"",0,0,0,20,0,0,121747269,"2008/6/20"
2008,6,22,7,1742,1650,1923,1840,"NW",935,"N987US",101,110,80,43,52,"ORD","MEM",491,10,11,0,"",0,0,4,0,0,39,121747270,"2008/6/22"
2008,6,23,1,1646,1650,1819,1840,"NW",935,"N3324L",93,110,74,-21,-4,"ORD","MEM",491,4,15,0,"",0,NA,NA,NA,NA,NA,121747271,"2008/6/23"
2008,6,24,2,1655,1650,1840,1840,"NW",935,"N926NW",105,110,75,0,5,"ORD","MEM",491,16,14,0,"",0,NA,NA,NA,NA,NA,121747272,"2008/6/24"
2008,6,25,3,1655,1650,1849,1840,"NW",935,"N984US",114,110,77,9,5,"ORD","MEM",491,6,31,0,"",0,NA,NA,NA,NA,NA,121747273,"2008/6/25"
2008,6,26,4,1752,1650,1949,1840,"NW",935,"N8938E",117,110,69,69,62,"ORD","MEM",491,6,42,0,"",0,0,0,7,0,62,121747274,"2008/6/26"
2008,6,27,5,1722,1650,1934,1840,"NW",935,"N755NW",132,110,80,54,32,"ORD","MEM",491,8,44,0,"",0,0,0,22,0,32,121747275,"2008/6/27"
2008,6,29,7,1813,1650,1953,1840,"NW",935,"N8945E",100,110,75,73,83,"ORD","MEM",491,10,15,0,"",0,0,0,0,0,73,121747276,"2008/6/29"
2008,6,30,1,1648,1650,1816,1840,"NW",935,"N8923E",88,110,71,-24,-2,"ORD","MEM",491,5,12,0,"",0,NA,NA,NA,NA,NA,121747277,"2008/6/30"
2008,6,1,7,640,645,843,831,"NW",962,"N365NW",123,106,80,12,-5,"ORD","MEM",491,27,16,0,"",0,NA,NA,NA,NA,NA,121748045,"2008/6/1"
2008,6,2,1,642,645,824,831,"NW",962,"N339NW",102,106,77,-7,-3,"ORD","MEM",491,8,17,0,"",0,NA,NA,NA,NA,NA,121748046,"2008/6/2"
2008,6,3,2,638,645,838,831,"NW",962,"N371NW",120,106,86,7,-7,"ORD","MEM",491,11,23,0,"",0,NA,NA,NA,NA,NA,121748047,"2008/6/3"
2008,6,4,3,651,645,847,831,"NW",962,"N304US",116,106,81,16,6,"ORD","MEM",491,9,26,0,"",0,6,0,10,0,0,121748048,"2008/6/4"
2008,6,5,4,645,645,845,828,"NW",962,"N332NW",120,103,84,17,0,"ORD","MEM",491,9,27,0,"",0,0,0,17,0,0,121748049,"2008/6/5"
2008,6,6,5,642,645,830,828,"NW",962,"N321US",108,103,84,2,-3,"ORD","MEM",491,7,17,0,"",0,NA,NA,NA,NA,NA,121748050,"2008/6/6"
2008,6,7,6,737,645,933,828,"NW",962,"N358NW",116,103,91,65,52,"ORD","MEM",491,7,18,0,"",0,52,0,13,0,0,121748051,"2008/6/7"
2008,6,8,7,642,645,823,828,"NW",962,"N324US",101,103,75,-5,-3,"ORD","MEM",491,8,18,0,"",0,NA,NA,NA,NA,NA,121748052,"2008/6/8"
2008,6,9,1,644,645,829,828,"NW",962,"N377NW",105,103,78,1,-1,"ORD","MEM",491,7,20,0,"",0,NA,NA,NA,NA,NA,121748053,"2008/6/9"
2008,6,10,2,641,645,831,828,"NW",962,"N330NW",110,103,78,3,-4,"ORD","MEM",491,8,24,0,"",0,NA,NA,NA,NA,NA,121748054,"2008/6/10"
2008,6,11,3,656,645,830,828,"NW",962,"N314US",94,103,70,2,11,"ORD","MEM",491,6,18,0,"",0,NA,NA,NA,NA,NA,121748055,"2008/6/11"
2008,6,12,4,646,645,825,828,"NW",962,"N301US",99,103,73,-3,1,"ORD","MEM",491,9,17,0,"",0,NA,NA,NA,NA,NA,121748056,"2008/6/12"
2008,6,13,5,651,645,848,828,"NW",962,"N316US",117,103,78,20,6,"ORD","MEM",491,19,20,0,"",0,0,6,14,0,0,121748057,"2008/6/13"
2008,6,14,6,647,645,845,828,"NW",962,"N356NW",118,103,80,17,2,"ORD","MEM",491,25,13,0,"",0,0,0,17,0,0,121748058,"2008/6/14"
2008,6,15,7,647,645,831,828,"NW",962,"N351NW",104,103,73,3,2,"ORD","MEM",491,13,18,0,"",0,NA,NA,NA,NA,NA,121748059,"2008/6/15"
2008,6,16,1,658,645,832,828,"NW",962,"N325US",94,103,68,4,13,"ORD","MEM",491,9,17,0,"",0,NA,NA,NA,NA,NA,121748060,"2008/6/16"
2008,6,17,2,642,645,830,828,"NW",962,"N369NW",108,103,81,2,-3,"ORD","MEM",491,10,17,0,"",0,NA,NA,NA,NA,NA,121748061,"2008/6/17"
2008,6,18,3,642,645,821,828,"NW",962,"N304US",99,103,70,-7,-3,"ORD","MEM",491,6,23,0,"",0,NA,NA,NA,NA,NA,121748062,"2008/6/18"
2008,6,19,4,640,645,812,828,"NW",962,"N314US",92,103,72,-16,-5,"ORD","MEM",491,6,14,0,"",0,NA,NA,NA,NA,NA,121748063,"2008/6/19"
2008,6,20,5,643,645,831,828,"NW",962,"N370NW",108,103,81,3,-2,"ORD","MEM",491,9,18,0,"",0,NA,NA,NA,NA,NA,121748064,"2008/6/20"
2008,6,21,6,643,645,829,828,"NW",962,"N323US",106,103,85,1,-2,"ORD","MEM",491,8,13,0,"",0,NA,NA,NA,NA,NA,121748065,"2008/6/21"
2008,6,22,7,647,645,832,828,"NW",962,"N359NW",105,103,79,4,2,"ORD","MEM",491,12,14,0,"",0,NA,NA,NA,NA,NA,121748066,"2008/6/22"
2008,6,23,1,643,645,816,828,"NW",962,"N329NW",93,103,74,-12,-2,"ORD","MEM",491,6,13,0,"",0,NA,NA,NA,NA,NA,121748067,"2008/6/23"
2008,6,24,2,637,645,812,828,"NW",962,"N323US",95,103,75,-16,-8,"ORD","MEM",491,8,12,0,"",0,NA,NA,NA,NA,NA,121748068,"2008/6/24"
2008,6,25,3,639,645,843,828,"NW",962,"N327NW",124,103,89,15,-6,"ORD","MEM",491,6,29,0,"",0,0,0,15,0,0,121748069,"2008/6/25"
2008,6,26,4,637,645,808,828,"NW",962,"N321US",91,103,75,-20,-8,"ORD","MEM",491,5,11,0,"",0,NA,NA,NA,NA,NA,121748070,"2008/6/26"
2008,6,27,5,642,645,814,828,"NW",962,"N303US",92,103,74,-14,-3,"ORD","MEM",491,6,12,0,"",0,NA,NA,NA,NA,NA,121748071,"2008/6/27"
2008,6,28,6,645,645,834,828,"NW",962,"N349NW",109,103,87,6,0,"ORD","MEM",491,9,13,0,"",0,NA,NA,NA,NA,NA,121748072,"2008/6/28"
2008,6,29,7,641,645,829,828,"NW",962,"N309US",108,103,79,1,-4,"ORD","MEM",491,10,19,0,"",0,NA,NA,NA,NA,NA,121748073,"2008/6/29"
2008,6,30,1,654,645,825,828,"NW",962,"N326US",91,103,72,-3,9,"ORD","MEM",491,4,15,0,"",0,NA,NA,NA,NA,NA,121748074,"2008/6/30"
2008,6,5,4,1005,1010,1229,1237,"NW",1104,"N759NW",84,87,46,-8,-5,"ORD","DTW",235,13,25,0,"",0,NA,NA,NA,NA,NA,121749546,"2008/6/5"
2008,6,6,5,1116,1010,1350,1237,"NW",1104,"N8960E",94,87,51,73,66,"ORD","DTW",235,18,25,0,"",0,0,0,7,0,66,121749547,"2008/6/6"
2008,6,7,6,1005,1010,1238,1237,"NW",1104,"N787NC",93,87,50,1,-5,"ORD","DTW",235,13,30,0,"",0,NA,NA,NA,NA,NA,121749548,"2008/6/7"
2008,6,8,7,1009,1010,1246,1237,"NW",1104,"N782NC",97,87,48,9,-1,"ORD","DTW",235,11,38,0,"",0,NA,NA,NA,NA,NA,121749549,"2008/6/8"
2008,6,9,1,1005,1010,1228,1237,"NW",1104,"N613NW",83,87,55,-9,-5,"ORD","DTW",235,9,19,0,"",0,NA,NA,NA,NA,NA,121749550,"2008/6/9"
2008,6,10,2,1005,1010,1231,1237,"NW",1104,"N752NW",86,87,51,-6,-5,"ORD","DTW",235,11,24,0,"",0,NA,NA,NA,NA,NA,121749551,"2008/6/10"
2008,6,11,3,1019,1010,1248,1237,"NW",1104,"N761NC",89,87,51,11,9,"ORD","DTW",235,9,29,0,"",0,NA,NA,NA,NA,NA,121749552,"2008/6/11"
2008,6,12,4,1005,1010,1250,1237,"NW",1104,"N8923E",105,87,57,13,-5,"ORD","DTW",235,10,38,0,"",0,NA,NA,NA,NA,NA,121749553,"2008/6/12"
2008,6,13,5,1114,1010,1344,1237,"NW",1104,"N780NC",90,87,52,67,64,"ORD","DTW",235,18,20,0,"",0,16,0,3,0,48,121749554,"2008/6/13"
2008,6,14,6,1005,1010,1238,1237,"NW",1104,"N773NC",93,87,50,1,-5,"ORD","DTW",235,23,20,0,"",0,NA,NA,NA,NA,NA,121749555,"2008/6/14"
2008,6,15,7,1117,1010,1325,1237,"NW",1104,"N676MC",68,87,49,48,67,"ORD","DTW",235,9,10,0,"",0,7,0,0,0,41,121749556,"2008/6/15"
2008,6,16,1,1006,1010,1244,1237,"NW",1104,"N9346",98,87,51,7,-4,"ORD","DTW",235,23,24,0,"",0,NA,NA,NA,NA,NA,121749557,"2008/6/16"
2008,6,17,2,1003,1010,1232,1237,"NW",1104,"N750NW",89,87,52,-5,-7,"ORD","DTW",235,13,24,0,"",0,NA,NA,NA,NA,NA,121749558,"2008/6/17"
2008,6,18,3,1007,1010,1220,1237,"NW",1104,"N783NC",73,87,49,-17,-3,"ORD","DTW",235,11,13,0,"",0,NA,NA,NA,NA,NA,121749559,"2008/6/18"
2008,6,19,4,1004,1010,1227,1237,"NW",1104,"N8920E",83,87,49,-10,-6,"ORD","DTW",235,13,21,0,"",0,NA,NA,NA,NA,NA,121749560,"2008/6/19"
2008,6,20,5,1005,1010,1243,1237,"NW",1104,"N677MC",98,87,55,6,-5,"ORD","DTW",235,12,31,0,"",0,NA,NA,NA,NA,NA,121749561,"2008/6/20"
2008,6,21,6,1005,1010,1229,1237,"NW",1104,"N8932E",84,87,50,-8,-5,"ORD","DTW",235,16,18,0,"",0,NA,NA,NA,NA,NA,121749562,"2008/6/21"
2008,6,22,7,1002,1010,1235,1237,"NW",1104,"N670MC",93,87,50,-2,-8,"ORD","DTW",235,12,31,0,"",0,NA,NA,NA,NA,NA,121749563,"2008/6/22"
2008,6,23,1,1006,1010,1241,1237,"NW",1104,"N8960E",95,87,54,4,-4,"ORD","DTW",235,18,23,0,"",0,NA,NA,NA,NA,NA,121749564,"2008/6/23"
2008,6,24,2,1003,1010,1221,1237,"NW",1104,"N987US",78,87,53,-16,-7,"ORD","DTW",235,9,16,0,"",0,NA,NA,NA,NA,NA,121749565,"2008/6/24"
2008,6,25,3,1005,1010,1238,1237,"NW",1104,"N751NW",93,87,54,1,-5,"ORD","DTW",235,9,30,0,"",0,NA,NA,NA,NA,NA,121749566,"2008/6/25"
2008,6,26,4,1003,1010,1309,1237,"NW",1104,"N8925E",126,87,56,32,-7,"ORD","DTW",235,12,58,0,"",0,0,0,32,0,0,121749567,"2008/6/26"
2008,6,27,5,1010,1010,1301,1237,"NW",1104,"N781NC",111,87,52,24,0,"ORD","DTW",235,9,50,0,"",0,0,0,24,0,0,121749568,"2008/6/27"
2008,6,28,6,1003,1010,1301,1237,"NW",1104,"N761NC",118,87,66,24,-7,"ORD","DTW",235,9,43,0,"",0,0,0,24,0,0,121749569,"2008/6/28"
2008,6,29,7,1004,1010,1241,1237,"NW",1104,"N770NC",97,87,58,4,-6,"ORD","DTW",235,16,23,0,"",0,NA,NA,NA,NA,NA,121749570,"2008/6/29"
2008,6,30,1,1007,1010,1237,1237,"NW",1104,"N8944E",90,87,61,0,-3,"ORD","DTW",235,12,17,0,"",0,NA,NA,NA,NA,NA,121749571,"2008/6/30"
2008,6,5,4,556,600,826,816,"NW",1236,"N768NC",90,76,47,10,-4,"ORD","DTW",235,17,26,0,"",0,NA,NA,NA,NA,NA,121751688,"2008/6/5"
2008,6,6,5,557,600,809,816,"NW",1236,"N1799U",72,76,51,-7,-3,"ORD","DTW",235,8,13,0,"",0,NA,NA,NA,NA,NA,121751689,"2008/6/6"
2008,6,9,1,557,600,819,816,"NW",1236,"N8925E",82,76,50,3,-3,"ORD","DTW",235,12,20,0,"",0,NA,NA,NA,NA,NA,121751690,"2008/6/9"
2008,6,10,2,NA,600,NA,816,"NW",1236,"N8921E",NA,76,NA,NA,NA,"ORD","DTW",235,NA,NA,1,"A",0,NA,NA,NA,NA,NA,121751691,"2008/6/10"
2008,6,11,3,600,600,809,816,"NW",1236,"N759NW",69,76,48,-7,0,"ORD","DTW",235,10,11,0,"",0,NA,NA,NA,NA,NA,121751692,"2008/6/11"
2008,6,12,4,611,600,826,816,"NW",1236,"N9333",75,76,50,10,11,"ORD","DTW",235,9,16,0,"",0,NA,NA,NA,NA,NA,121751693,"2008/6/12"
2008,6,13,5,841,600,1048,816,"NW",1236,"N758NW",67,76,48,152,161,"ORD","DTW",235,8,11,0,"",0,0,152,0,0,0,121751694,"2008/6/13"
2008,6,16,1,600,600,811,816,"NW",1236,"N767NC",71,76,52,-5,0,"ORD","DTW",235,8,11,0,"",0,NA,NA,NA,NA,NA,121751695,"2008/6/16"
2008,6,17,2,554,600,831,816,"NW",1236,"N8928E",97,76,55,15,-6,"ORD","DTW",235,20,22,0,"",0,0,0,15,0,0,121751696,"2008/6/17"
2008,6,18,3,559,600,826,816,"NW",1236,"N8920E",87,76,52,10,-1,"ORD","DTW",235,11,24,0,"",0,NA,NA,NA,NA,NA,121751697,"2008/6/18"
2008,6,19,4,557,600,809,816,"NW",1236,"N783NC",72,76,50,-7,-3,"ORD","DTW",235,8,14,0,"",0,NA,NA,NA,NA,NA,121751698,"2008/6/19"
2008,6,20,5,553,600,809,816,"NW",1236,"N8944E",76,76,53,-7,-7,"ORD","DTW",235,11,12,0,"",0,NA,NA,NA,NA,NA,121751699,"2008/6/20"
2008,6,23,1,557,600,817,816,"NW",1236,"N987US",80,76,57,1,-3,"ORD","DTW",235,9,14,0,"",0,NA,NA,NA,NA,NA,121751700,"2008/6/23"
2008,6,24,2,557,600,815,816,"NW",1236,"N924RW",78,76,54,-1,-3,"ORD","DTW",235,9,15,0,"",0,NA,NA,NA,NA,NA,121751701,"2008/6/24"
2008,6,25,3,601,600,821,816,"NW",1236,"N751NW",80,76,50,5,1,"ORD","DTW",235,11,19,0,"",0,NA,NA,NA,NA,NA,121751702,"2008/6/25"
2008,6,26,4,554,600,810,816,"NW",1236,"N987US",76,76,53,-6,-6,"ORD","DTW",235,12,11,0,"",0,NA,NA,NA,NA,NA,121751703,"2008/6/26"
2008,6,27,5,558,600,811,816,"NW",1236,"N786NC",73,76,50,-5,-2,"ORD","DTW",235,7,16,0,"",0,NA,NA,NA,NA,NA,121751704,"2008/6/27"
2008,6,30,1,613,600,823,816,"NW",1236,"N9339",70,76,54,7,13,"ORD","DTW",235,8,8,0,"",0,NA,NA,NA,NA,NA,121751705,"2008/6/30"
2008,6,1,7,747,705,1003,929,"NW",1238,"N9333",76,84,51,34,42,"ORD","DTW",235,12,13,0,"",0,34,0,0,0,0,121751713,"2008/6/1"
2008,6,2,1,707,705,931,929,"NW",1238,"N766NC",84,84,51,2,2,"ORD","DTW",235,17,16,0,"",0,NA,NA,NA,NA,NA,121751714,"2008/6/2"
2008,6,3,2,702,705,935,929,"NW",1238,"N8933E",93,84,57,6,-3,"ORD","DTW",235,13,23,0,"",0,NA,NA,NA,NA,NA,121751715,"2008/6/3"
2008,6,4,3,657,705,931,929,"NW",1238,"N758NW",94,84,56,2,-8,"ORD","DTW",235,11,27,0,"",0,NA,NA,NA,NA,NA,121751716,"2008/6/4"
2008,6,8,7,700,705,919,930,"NW",1238,"N671MC",79,85,48,-11,-5,"ORD","DTW",235,14,17,0,"",0,NA,NA,NA,NA,NA,121751717,"2008/6/8"
2008,6,15,7,656,705,920,930,"NW",1238,"N8925E",84,85,47,-10,-9,"ORD","DTW",235,22,15,0,"",0,NA,NA,NA,NA,NA,121751718,"2008/6/15"
2008,6,22,7,700,705,923,930,"NW",1238,"N8933E",83,85,48,-7,-5,"ORD","DTW",235,20,15,0,"",0,NA,NA,NA,NA,NA,121751719,"2008/6/22"
2008,6,29,7,700,705,923,930,"NW",1238,"N8926E",83,85,50,-7,-5,"ORD","DTW",235,19,14,0,"",0,NA,NA,NA,NA,NA,121751720,"2008/6/29"
2008,6,1,7,857,903,1110,1124,"NW",1240,"N760NC",73,81,49,-14,-6,"ORD","DTW",235,12,12,0,"",0,NA,NA,NA,NA,NA,121751722,"2008/6/1"
2008,6,2,1,858,903,1113,1124,"NW",1240,"N8929E",75,81,54,-11,-5,"ORD","DTW",235,9,12,0,"",0,NA,NA,NA,NA,NA,121751723,"2008/6/2"
2008,6,3,2,858,903,1154,1124,"NW",1240,"N753NW",116,81,61,30,-5,"ORD","DTW",235,18,37,0,"",0,0,0,30,0,0,121751724,"2008/6/3"
2008,6,4,3,856,903,1122,1124,"NW",1240,"N767NC",86,81,64,-2,-7,"ORD","DTW",235,12,10,0,"",0,NA,NA,NA,NA,NA,121751725,"2008/6/4"
2008,6,1,7,1006,1010,1220,1234,"NW",1242,"N755NW",74,84,50,-14,-4,"ORD","DTW",235,10,14,0,"",0,NA,NA,NA,NA,NA,121751730,"2008/6/1"
2008,6,2,1,1006,1010,1230,1234,"NW",1242,"N760NW",84,84,52,-4,-4,"ORD","DTW",235,13,19,0,"",0,NA,NA,NA,NA,NA,121751731,"2008/6/2"
2008,6,3,2,1006,1010,1331,1234,"NW",1242,"N784NC",145,84,56,57,-4,"ORD","DTW",235,11,78,0,"",0,0,0,57,0,0,121751732,"2008/6/3"
2008,6,4,3,1008,1010,1241,1234,"NW",1242,"N750NW",93,84,72,7,-2,"ORD","DTW",235,8,13,0,"",0,NA,NA,NA,NA,NA,121751733,"2008/6/4"
2008,6,1,7,1205,1205,1433,1428,"NW",1244,"N772NC",88,83,59,5,0,"ORD","DTW",235,12,17,0,"",0,NA,NA,NA,NA,NA,121751764,"2008/6/1"
2008,6,2,1,1200,1205,1428,1428,"NW",1244,"N779NC",88,83,51,0,-5,"ORD","DTW",235,17,20,0,"",0,NA,NA,NA,NA,NA,121751765,"2008/6/2"
2008,6,3,2,1319,1205,1723,1428,"NW",1244,"N773NC",184,83,57,175,74,"ORD","DTW",235,24,103,0,"",0,0,4,101,0,70,121751766,"2008/6/3"
